Species,Country.of.Origin,Region,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Arabica,Mexico,"coatepec, coatepec",127,1 kg,AMECAFE,2012,"July 11th, 2012",Typica,Washed / Wet,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,7.0,79.5,0.12,0,0.0,Bluish-Green,5,"July 11th, 2013",AMECAFE,m,1100.0,1100.0,1100.0
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2013,"May 13th, 2014",Bourbon,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,0,0.0,Green,2,"May 13th, 2015",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2
Arabica,Guatemala,oriente,275,69 kg,Asociacion Nacional Del Café,2014,"March 31st, 2014",Other,Washed / Wet,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,6.83,79.42,0.1,1,0.0,Green,4,"March 31st, 2015",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2
Arabica,Mexico,xicotepec de juarez,10,1 kg,AMECAFE,2012,"September 11th, 2012",Typica,Washed / Wet,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,6.83,79.42,0.13,0,0.0,Green,30,"September 11th, 2013",AMECAFE,m,800.0,800.0,800.0
Arabica,Cote d?Ivoire,cnra station of divo,2,1 kg,Specialty Coffee Association,2016,"June 6th, 2017",Other,Washed / Wet,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,7.08,79.33,0.13,1,0.0,Bluish-Green,2,"June 6th, 2018",Specialty Coffee Association,m,200.0,200.0,200.0
Arabica,Colombia,pereira,250,3 lbs,Specialty Coffee Association,2013,"January 8th, 2014",Caturra,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33,0.0,0,0.0,Green,3,"January 8th, 2015",Specialty Coffee Association,m,1200.0,1200.0,1200.0
Arabica,Mexico,zentla,30,1 kg,AMECAFE,2012,"September 17th, 2012",Typica,Washed / Wet,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,6.83,79.33,0.14,0,0.0,None,23,"September 17th, 2013",AMECAFE,m,950.0,950.0,950.0
Arabica,Mexico,zentla,50,1 kg,AMECAFE,2012,"September 10th, 2012",Typica,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,7.0,79.33,0.14,0,0.0,Green,19,"September 10th, 2013",AMECAFE,m,750.0,750.0,750.0
Arabica,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,2012,"January 13th, 2012",Bourbon,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,7.17,79.33,0.11,0,0.0,Green,6,"January 12th, 2013",Asociacion Nacional Del Café,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Taiwan,natou county,50,20 kg,Specialty Coffee Association,2014,"November 7th, 2014",Typica,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25,0.11,0,0.0,Blue-Green,0,"November 7th, 2015",Specialty Coffee Association,m,850.0,850.0,850.0
Arabica,Mexico,veracruz,12,1 kg,AMECAFE,2012,"September 10th, 2012",Bourbon,Washed / Wet,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,6.92,79.25,0.13,0,0.0,Green,10,"September 10th, 2013",AMECAFE,m,1000.0,1000.0,1000.0
Arabica,Guatemala,santa rosa,50,69 kg,Asociacion Nacional Del Café,2017,"August 22nd, 2017",Bourbon,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,0,0.0,Green,0,"August 22nd, 2018",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2
Arabica,Honduras,ocotepeque,15,69 kg,Instituto Hondureño del Café,2017,"July 27th, 2017",Catuai,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,7.0,79.17,0.11,0,0.0,Green,5,"July 27th, 2018",Instituto Hondureño del Café,m,1650.0,1650.0,1650.0
Arabica,Guatemala,occidente,250,69 kg,Asociacion Nacional Del Café,2016,"May 23rd, 2016",Bourbon,Washed / Wet,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,0,8.0,Green,6,"May 23rd, 2017",Asociacion Nacional Del Café,m,1320.0,1320.0,1320.0
Arabica,Guatemala,nuevo oriente,275,69 kg,Asociacion Nacional Del Café,2015,"June 30th, 2015",Catuai,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,0,0.0,Green,6,"June 29th, 2016",Asociacion Nacional Del Café,m,1300.0,1800.0,1550.0
Arabica,Costa Rica,san rafael,1,2 kg,Specialty Coffee Association,2012,"December 10th, 2013",Catuai,Washed / Wet,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,7.33,79.17,0.1,5,0.0,None,20,"December 10th, 2014",Specialty Coffee Association,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Mexico,zaragoza itundujia,10,1 kg,AMECAFE,2012,"September 13th, 2012",Typica,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,7.17,79.17,0.14,0,0.0,None,8,"September 13th, 2013",AMECAFE,m,1550.0,1550.0,1550.0
Arabica,Mexico,yajalon,53,1 kg,AMECAFE,2012,"August 30th, 2012",Typica,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.17,0.14,0,0.0,Green,34,"August 30th, 2013",AMECAFE,m,1450.0,1450.0,1450.0
Arabica,Mexico,"pluma hidalogo, oaxaca",250,6,Specialty Coffee Association,08/09 crop,"April 9th, 2010",Typica,Washed / Wet,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,6.92,79.17,0.01,0,0.0,None,8,"April 9th, 2011",Specialty Coffee Association,m,1200.0,1200.0,1200.0
Arabica,Guatemala,san marcos,50,69 kg,Asociacion Nacional Del Café,2017,"August 23rd, 2017",Bourbon,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,0,0.0,Green,1,"August 23rd, 2018",Asociacion Nacional Del Café,m,1700.0,1700.0,1700.0
Arabica,United States (Puerto Rico),yauco region,18,5 lbs,Specialty Coffee Association,2013,"June 9th, 2014",Other,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,6.92,79.08,0.13,0,0.0,Green,0,"June 9th, 2015",Specialty Coffee Association,ft,853.44,853.44,853.44
Arabica,Mexico,zaragoza itundujia,13,1 kg,AMECAFE,2012,"September 13th, 2012",Typica,Washed / Wet,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,6.83,79.08,0.16,0,0.0,None,2,"September 13th, 2013",AMECAFE,m,1500.0,1500.0,1500.0
Arabica,Mexico,tlacuilotepec,10,1 kg,AMECAFE,2012,"September 12th, 2012",Mundo Novo,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,6.92,79.08,0.11,0,0.0,Green,45,"September 12th, 2013",AMECAFE,m,1100.0,1100.0,1100.0
Arabica,Mexico,talpa de allende,10,1 kg,AMECAFE,2012,"July 3rd, 2012",Typica,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,7.25,79.08,0.1,0,0.0,Bluish-Green,0,"July 3rd, 2013",AMECAFE,m,1200.0,1200.0,1200.0
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2014,"September 11th, 2014",Other,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,6.58,79.0,0.12,0,0.0,Green,3,"September 11th, 2015",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2
Arabica,Honduras,intibuca,275,2 kg,Instituto Hondureño del Café,2014,"April 26th, 2014",Pacas,Washed / Wet,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,7.0,79.0,0.11,0,0.0,Green,12,"April 26th, 2015",Instituto Hondureño del Café,m,1350.0,1350.0,1350.0
Arabica,Peru,san ignacio,280,69 kg,Specialty Coffee Association,2012,"January 8th, 2013",Typica,Washed / Wet,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,7.0,79.0,0.0,0,0.0,None,4,"January 8th, 2014",Specialty Coffee Association,m,1400.0,1400.0,1400.0
Arabica,Mexico,"iliatenco, guerrero",14,1 kg,AMECAFE,2012,"September 17th, 2012",Mundo Novo,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,7.0,79.0,0.12,0,0.0,None,12,"September 17th, 2013",AMECAFE,m,1300.0,1300.0,1300.0
Arabica,Mexico,zaragoza itundujia,16,1 kg,AMECAFE,2012,"September 12th, 2012",Typica,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,7.0,79.0,0.14,3,0.0,Green,17,"September 12th, 2013",AMECAFE,m,1550.0,1550.0,1550.0
Arabica,Mexico,amatenango de la frontera,120,1 kg,AMECAFE,2012,"August 30th, 2012",Typica,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,6.83,79.0,0.14,7,0.0,Green,38,"August 30th, 2013",AMECAFE,m,12.0,12.0,12.0
Arabica,Mexico,"la concordia, chiapas",250,1 kg,AMECAFE,2013,"March 12th, 2013",Typica,Washed / Wet,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,7.0,78.92,0.12,0,0.0,Green,8,"March 12th, 2014",AMECAFE,m,1300.0,1300.0,1300.0
Arabica,Mexico,zaragoza itundujia,14,1 kg,AMECAFE,2012,"September 17th, 2012",Typica,Washed / Wet,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,6.75,78.92,0.16,0,0.0,None,0,"September 17th, 2013",AMECAFE,m,1400.0,1400.0,1400.0
Arabica,Nicaragua,jalapa,1,1 kg,Instituto Hondureño del Café,2016,"May 22nd, 2017",Caturra,Other,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,6.75,78.83,0.1,0,2.0,Green,4,"May 22nd, 2018",Instituto Hondureño del Café,m,1100.0,1100.0,1100.0
Arabica,United States (Hawaii),kona,11,2 lbs,Specialty Coffee Association,2013,"January 17th, 2014",Other,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,0.12,5,0.0,Green,8,"January 17th, 2015",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2013,"July 5th, 2013",Bourbon,Washed / Wet,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,6.75,78.75,0.12,1,0.0,Green,8,"July 5th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64
Arabica,Mexico,veracruz,20,1 kg,AMECAFE,2012,"August 1st, 2012",Typica,Washed / Wet,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,6.67,78.75,0.14,0,0.0,Green,0,"August 1st, 2013",AMECAFE,m,1320.0,1320.0,1320.0
Arabica,Mexico,veracruz,35,1 kg,AMECAFE,2012,"July 16th, 2012",Typica,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,7.0,78.75,0.14,0,0.0,None,0,"July 16th, 2013",AMECAFE,m,1250.0,1250.0,1250.0
Arabica,Mexico,"ohuapan, tlaltetela",10,1 kg,AMECAFE,2012,"June 6th, 2012",Bourbon,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,7.0,78.75,0.12,0,0.0,None,0,"June 6th, 2013",AMECAFE,m,1350.0,1350.0,1350.0
Arabica,China,yunnan,1,2 kg,Specialty Coffee Association,2013,"April 26th, 2014",Typica,Washed / Wet,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,7.08,78.67,0.0,0,0.0,Green,5,"April 26th, 2015",Specialty Coffee Association,m,1850.0,1850.0,1850.0
Arabica,Mexico,yecuatla,20,1 kg,AMECAFE,2012,"September 17th, 2012",Caturra,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,6.83,78.67,0.13,0,0.0,None,2,"September 17th, 2013",AMECAFE,m,1150.0,1150.0,1150.0
Arabica,Nicaragua,nueva segovia,275,69 kg,Instituto Hondureño del Café,2016,"February 17th, 2016",Other,Washed / Wet,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,6.92,78.58,0.1,1,5.0,Green,7,"February 16th, 2017",Instituto Hondureño del Café,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Nicaragua,Unknown,275,2 kg,Asociación de Cafés Especiales de Nicaragua,2014,"March 28th, 2015",Other,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,6.67,78.58,0.11,1,0.0,Green,1,"March 27th, 2016",Asociación de Cafés Especiales de Nicaragua,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2014,"September 4th, 2014",Other,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,7.17,78.58,0.12,0,0.0,Green,3,"September 4th, 2015",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2
Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",50,20 kg,Specialty Coffee Association,2013,"July 22nd, 2014",Typica,Washed / Wet,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,6.67,78.58,0.1,0,0.0,Green,0,"July 22nd, 2015",Specialty Coffee Association,m,800.0,800.0,800.0
Arabica,Mexico,tapachula,250,1 kg,AMECAFE,2012,"July 26th, 2012",Typica,Washed / Wet,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,6.67,78.58,0.13,0,0.0,Green,1,"July 26th, 2013",AMECAFE,m,1400.0,1400.0,1400.0
Arabica,Mexico,cofradia de suchitlan,50,1 kg,AMECAFE,2012,"July 2nd, 2012",Typica,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,7.5,78.58,0.1,0,0.0,None,1,"July 2nd, 2013",AMECAFE,m,1300.0,1300.0,1300.0
Arabica,United States (Hawaii),kona,8,100 lbs,Specialty Coffee Association,2012,"June 21st, 2011",Other,Washed / Wet,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,7.25,78.58,0.0,0,0.0,None,0,"June 20th, 2012",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Mexico,"sierra, chiapas",280,69 kg,Specialty Coffee Association,2014,"April 26th, 2014",Bourbon,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,7.17,78.5,0.0,0,0.0,Green,0,"April 26th, 2015",Specialty Coffee Association,m,1600.0,1600.0,1600.0
Arabica,Mexico,villa talea de castro,10,1 kg,AMECAFE,2012,"September 14th, 2012",Typica,Washed / Wet,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,6.83,78.5,0.12,0,0.0,None,14,"September 14th, 2013",AMECAFE,m,1400.0,1400.0,1400.0
Arabica,Mexico,los angeles,20,1 kg,AMECAFE,2012,"July 26th, 2012",Caturra,Washed / Wet,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,6.92,78.5,0.13,1,0.0,Green,3,"July 26th, 2013",AMECAFE,m,1200.0,1200.0,1200.0
Arabica,Brazil,monte carmelo,300,60 kg,Brazil Specialty Coffee Association,2014/2015,"December 16th, 2014",Catuai,Natural / Dry,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,6.83,78.42,0.12,3,0.0,Green,4,"December 16th, 2015",Brazil Specialty Coffee Association,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Mexico,zaragoza itundujia,10,1 kg,AMECAFE,2012,"September 14th, 2012",Typica,Washed / Wet,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,7.17,78.42,0.14,0,0.0,None,0,"September 14th, 2013",AMECAFE,m,1500.0,1500.0,1500.0
Arabica,United States (Hawaii),kona,5,100 lbs,Specialty Coffee Association,2014,"March 19th, 2014",Hawaiian Kona,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,7.83,78.33,0.1,0,0.0,Bluish-Green,0,"March 19th, 2015",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Guatemala,oriente,275,69 kg,Asociacion Nacional Del Café,2014,"February 27th, 2014",Other,Washed / Wet,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,6.67,78.33,0.1,0,0.0,Green,2,"February 27th, 2015",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2
Arabica,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,2012,"February 7th, 2013",Bourbon,Washed / Wet,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.5,78.33,0.11,1,0.0,Green,4,"February 7th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64
Arabica,Mexico,"xochitonalco, huautla        ",100,1 kg,AMECAFE,2012,"September 11th, 2012",Typica,Natural / Dry,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,7.75,78.33,0.13,31,0.0,Green,47,"September 11th, 2013",AMECAFE,m,1300.0,1300.0,1300.0
Arabica,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,2012,"January 13th, 2012",Bourbon,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,7.0,78.33,0.11,0,0.0,Green,9,"January 12th, 2013",Asociacion Nacional Del Café,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,United States (Hawaii),kona,18,100 lbs,Specialty Coffee Association,2014,"January 20th, 2015",Hawaiian Kona,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,0.11,2,0.0,Green,8,"January 20th, 2016",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,United States (Hawaii),kona,5,100 lbs,Specialty Coffee Association,2012,"May 24th, 2012",Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,7.25,78.25,0.11,4,0.0,Green,31,"May 24th, 2013",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Indonesia,ijen,2,1 kg,Specialty Coffee Association of Indonesia,2016,"July 18th, 2017",Java,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,6.83,78.17,0.13,0,0.0,None,1,"July 18th, 2018",Specialty Coffee Association of Indonesia,m,1300.0,1300.0,1300.0
Arabica,Mexico,cordoba,320,1 kg,AMECAFE,2012,"July 11th, 2012",Typica,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,6.75,78.08,0.11,0,0.0,Green,3,"July 11th, 2013",AMECAFE,m,1050.0,1050.0,1050.0
Arabica,Taiwan,"台南市東山區( dongshan dist., tainan city)",8,10 kg,Specialty Coffee Association,2016,"June 6th, 2017",Yellow Bourbon,Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,7.25,78.0,0.0,3,0.0,Green,4,"June 6th, 2018",Specialty Coffee Association,m,650.0,650.0,650.0
Arabica,Honduras,intibuca,275,2 kg,Instituto Hondureño del Café,2014,"May 15th, 2014",Pacas,Natural / Dry,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,6.67,78.0,0.11,2,0.0,Green,6,"May 15th, 2015",Instituto Hondureño del Café,m,1350.0,1350.0,1350.0
Arabica,United States (Hawaii),kona,5,100 lbs,Specialty Coffee Association,2014,"March 18th, 2014",Hawaiian Kona,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,7.33,78.0,0.12,2,0.0,Green,3,"March 18th, 2015",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Guatemala,oriente,275,69 kg,Asociacion Nacional Del Café,2014,"February 7th, 2014",Other,Washed / Wet,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,7.25,78.0,0.1,1,0.0,Green,2,"February 7th, 2015",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2
Arabica,China,yunnan,16,2 kg,Specialty Coffee Association,2013,"September 5th, 2013",Typica,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,78.0,0.1,0,0.0,Green,28,"September 5th, 2014",Specialty Coffee Association,m,1200.0,1200.0,1200.0
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2013,"April 29th, 2013",Bourbon,Washed / Wet,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,6.67,78.0,0.11,3,0.0,Green,9,"April 29th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64
Arabica,Mexico,"motozintla, chiapas",10,1 kg,AMECAFE,2012,"September 11th, 2012",Other,Washed / Wet,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,7.08,78.0,0.12,2,0.0,Green,7,"September 11th, 2013",AMECAFE,m,850.0,850.0,850.0
Arabica,Colombia,Unknown,202,70 kg,Specialty Coffee Association,2012,"December 1st, 2011",Other,Washed / Wet,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,7.08,78.0,0.1,1,0.0,Green,3,"November 30th, 2012",Specialty Coffee Association,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Costa Rica,occidental,250,1 kg,Specialty Coffee Association of Costa Rica,2014,"February 3rd, 2015",Caturra,Washed / Wet,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,6.83,77.92,0.12,2,0.0,Green,4,"February 3rd, 2016",Specialty Coffee Association of Costa Rica,m,1200.0,1200.0,1200.0
Arabica,Mexico,petatlan,50,1 kg,AMECAFE,2012,"July 26th, 2012",Typica,Washed / Wet,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,6.92,77.92,0.11,0,0.0,Green,3,"July 26th, 2013",AMECAFE,m,1248.0,1248.0,1248.0
Arabica,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,2012,"January 13th, 2012",Bourbon,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,7.17,77.92,0.11,0,0.0,Green,7,"January 12th, 2013",Asociacion Nacional Del Café,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Nicaragua,jinotega,275,69 kg,Specialty Coffee Association of Costa Rica,2016,"February 29th, 2016",Other,Washed / Wet,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,7.17,77.83,0.1,0,0.0,Bluish-Green,0,"February 28th, 2017",Specialty Coffee Association of Costa Rica,m,1000.0,1000.0,1000.0
Arabica,Brazil,Unknown,1,5 lbs,Specialty Coffee Association,2014,"August 25th, 2014",Other,Washed / Wet,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,6.67,77.83,0.11,0,0.0,None,2,"August 25th, 2015",Specialty Coffee Association,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,2013,"February 7th, 2013",Bourbon,Washed / Wet,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,6.5,77.83,0.11,0,0.0,Green,2,"February 7th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64
Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",100,10 kg,Specialty Coffee Association,2012,"May 29th, 2013",Typica,Washed / Wet,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,6.67,77.67,0.11,0,0.0,Bluish-Green,0,"May 29th, 2014",Specialty Coffee Association,m,750.0,800.0,775.0
Arabica,United States (Hawaii),kona,5,100 lbs,Specialty Coffee Association,2013,"May 3rd, 2013",Other,Natural / Dry,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,7.58,77.58,0.12,1,0.0,Green,5,"May 3rd, 2014",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Mexico,coatepec,23,1 kg,AMECAFE,2012,"September 17th, 2012",Typica,Washed / Wet,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,6.67,77.5,0.13,0,0.0,Green,3,"September 17th, 2013",AMECAFE,m,1300.0,1300.0,1300.0
Arabica,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,2013,"January 29th, 2013",Bourbon,Washed / Wet,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,6.17,77.42,0.11,2,0.0,Green,15,"January 29th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64
Arabica,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 20th, 2017",Bourbon,Natural / Dry,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,7.0,77.33,0.0,0,0.0,Green,3,"October 20th, 2018",Brazil Specialty Coffee Association,m,890.0,890.0,890.0
